item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236217935217,Jerry Rice 1995 Score #3 NM-MT OR BETTER San Francisco 49ers,1.95,3.995,1.98,1.99,8,Browse BIN | ActiveCache | Active median P1,
236217935218,Jerry Rice 1999 Score Scoring Core #3 NM-MT OR BETTER San Francisco 49ers,2.99,3.135,2.99,2.99,4,Browse BIN | ActiveCache | Active median P1,
236217935219,Jerry Rice 1989 Score #221 NM-MT OR BETTER San Francisco 49ers,1.99,1.99,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
236217935223,Jerry Rice 1995 Score #211 NM-MT OR BETTER San Francisco 49ers,2.1,2.24,1.98,1.99,14,Browse BIN | ActiveCache | Active median P1,
236217935227,Jerry Rice 1997 Playoff Sports Cards Picks #4 San Francisco 49ers,11.25,5.0,11.265,11.25,2,Browse BIN | ActiveCache | Active median P1,
236217935228,Jerry Rice 1994 Playoff #186 San Francisco 49ers,2.5,2.77,2.5,2.5,5,Browse BIN | ActiveCache | Active median P1,
236217935229,Jerry Rice 1998 Playoff Momentum Retail #187 San Francisco 49ers,3.1,3.115,3.115,3.1,2,Browse BIN | ActiveCache | Active median P1,
236217935235,Jerry Rice 1994 Playoff Jerry Rice #4 San Francisco 49ers,3.85,4.79,3.85,3.85,4,Browse BIN | ActiveCache | Active median P1,
336081617284,Jerry Rice 1993 Score #235 NM-MT OR BETTER San Francisco 49ers,2.15,3.495,2.15,2.15,8,Browse BIN | ActiveCache | Active median P1,
336081617285,Jerry Rice 1996 Score #274 NM-MT OR BETTER San Francisco 49ers,1.8,1.99,1.65,1.65,7,Browse BIN | ActiveCache | Active median P1,
336081617286,Jerry Rice 1995 Score Red Siege #211 NM-MT OR BETTER San Francisco 49ers,2.5,2.99,2.5,2.5,8,Browse BIN | ActiveCache | Active median P1,
336081617287,Jerry Rice 1995 Score #237 NM-MT OR BETTER San Francisco 49ers,1.79,2.59,1.79,1.79,13,Browse BIN | ActiveCache | Active median P1,
336081617289,Jerry Rice 1993 Score #431 NM-MT OR BETTER San Francisco 49ers,1.99,2.74,1.99,1.99,7,Browse BIN | ActiveCache | Active median P1,
336081617290,Jerry Rice 1995 Summit #103 NM-MT OR BETTER San Francisco 49ers,1.75,1.99,1.75,1.75,11,Browse BIN | ActiveCache | Active median P1,
336081617292,Jerry Rice 1999 Score #72 NM-MT OR BETTER San Francisco 49ers,2.0,3.24,2.0,2.0,9,Browse BIN | ActiveCache | Active median P1,
336081617295,Jerry Rice 1995 Playoff Absolute #100 NM-MT OR BETTER San Francisco 49ers,1.9,2.0,2.0,2.0,4,Browse BIN | ActiveCache | Active median P1,
336081617296,Jerry Rice 1989 Score #292 San Francisco 49ers,2.0,4.78,2.0,2.0,12,Browse BIN | ActiveCache | Active median P1,
336081617297,Jerry Rice 1996 Playoff Illusions #110 NM-MT OR BETTER San Francisco 49ers,3.9,3.99,3.99,3.99,4,Browse BIN | ActiveCache | Active median P1,
336081617298,Jerry Rice 1999 Playoff Prestige SSD #B112 San Francisco 49ers,2.25,10.25,5.720000000000001,2.65,2,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336081617299,Jerry Rice 1996 Playoff Contenders Open Field #57 San Francisco 49ers,3.25,4.865,3.24,3.25,7,Browse BIN | ActiveCache | Active median P1,
336081617300,Jerry Rice 1998 Playoff Prestige #28 NM-MT OR BETTER San Francisco 49ers,5.75,5.75,5.75,5.75,1,Browse BIN | ActiveCache | Active median P1,
336081617301,Jerry Rice 1998 Playoff Absolute Retail #28 San Francisco 49ers,2.2,2.3,2.3,2.3,5,Browse BIN | ActiveCache | Active median P1,
336081617302,Jerry Rice 1996 Playoff Absolute #108 San Francisco 49ers,3.6,3.615,3.615,3.6,2,Browse BIN | ActiveCache | Active median P1,
336081617303,Jerry Rice 2020 Panini Absolute Fantasy Flashback #FF-JR San Francisco 49ers,1.85,1.99,1.75,1.75,12,Browse BIN | ActiveCache | Active median P1,
336081617305,Jerry Rice 1996 Playoff Trophy Contenders #80 San Francisco 49ers,1.85,1.75,1.75,1.75,5,Browse BIN | ActiveCache | Active median P1,
236218466097,Rodriguez Garciaparra Jeter 1999 Topps All-Topps Shortstops #452,2.25,3.09,2.25,2.25,9,Browse BIN | ActiveCache | Active median P1,
336082005469,Derek Jeter 2002 Stadium Club #2 New York Yankees Legend HOF,2.1,3.99,1.99,1.99,9,Browse BIN | ActiveCache | Active median P1,
336082005470,Bo Jackson 1990 Bo '90 Black Border STAINED on Back #NNO Los Angeles Raiders,1.75,1.75,1.75,1.75,1,Browse BIN | ActiveCache | Active median P1,
236218466099,Anthem in the Bronx Derek Jeter 2010 Topps #269 New York Yankees Legend HOF,1.9,2.94,1.98,1.99,4,Browse BIN | ActiveCache | Active median P1,
236218466101,Derek Jeter 2017 Topps All-Time All-Stars #ATAS-28 New York Yankees,2.75,2.75,2.5,2.5,9,Browse BIN | ActiveCache | Active median P1,
236218466102,Derek Jeter 2012 Topps #30 New York Yankees Legend HOF,1.7,2.745,1.74,1.75,12,Browse BIN | ActiveCache | Active median P1,
236218466104,Derek Jeter 2019 Topps 150 Years of Baseball - Greatest Moments #GM-8 Yankees,3.69,7.5,3.19,3.19,1,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236218466106,Bo Jackson 2018 Topps Update Don't Blink #DB-11 Kansas City Royals,2.25,2.915,2.25,2.25,12,Browse BIN | ActiveCache | Active median P1,
236218466107,Derek Jeter 1998 Upper Deck #450 New York Yankees Legend HOF,2.05,2.99,2.03,2.05,13,Browse BIN | ActiveCache | Active median P1,
236218466108,Derek Jeter 1998 Topps #160 New York Yankees Legend HOF,2.05,4.5,2.05,2.05,14,Browse BIN | ActiveCache | Active median P1,
236218466109,Derek Jeter 2002 Topps Total Team Checklists #TTC20 New York Yankees Captain HOF,1.95,2.47,1.95,1.95,14,Browse BIN | ActiveCache | Active median P1,
236218466110,Derek Jeter 1999 Topps #85 New York Yankees Legend HOF,2.0,12.99,1.99,1.99,14,Browse BIN | ActiveCache | Active median P1,
236218466111,Derek Jeter 2017 Stadium Club #137 New York Yankees Legend HOF,15.99,17.61,15.98,15.99,4,Browse BIN | ActiveCache | Active median P1,
236218466112,Derek Jeter 2000 Topps #15 New York Yankees Captain HOF,1.95,3.74,1.95,1.95,12,Browse BIN | ActiveCache | Active median P1,
236218466113,Derek Jeter 2021 Topps Archives #283 New York Yankees Legend HOF,1.99,2.05,1.99,1.99,11,Browse BIN | ActiveCache | Active median P1,
236218466114,Derek Jeter 1999 Topps #230 New York Yankees Legend HOF,1.8,2.75,1.75,1.75,14,Browse BIN | ActiveCache | Active median P1,
236218466115,Derek Jeter 2023 Topps Big League 8 Bit Ballers #8B-19 New York Yankees,1.85,2.99,1.75,1.75,12,Browse BIN | ActiveCache | Active median P1,
236218466121,Derek Jeter 1999 UD Choice: Opening Season Superstars #S9 New York Yankees,2.05,2.99,1.99,1.99,14,Browse BIN | ActiveCache | Active median P1,
236218466124,Derek Jeter Arod Soriano American League Runs Scored Leaders 2003 Topps #338,1.5,1.625,,1.6,0,Browse BIN | No actives | Sold median P1,
236218466125,Derek Jeter 2008 Upper Deck Spectrum: Derek Jeter Retrospectrum #DJ12 Yankees,4.15,4.075,4.075,4.09,2,Browse BIN | ActiveCache | Active median P1,
236218466126,Derek Jeter 2007 Topps Flashback Fridays #FF2 New York Yankees Legend HOF,1.8,2.99,1.8,1.8,11,Browse BIN | ActiveCache | Active median P1,
236218466127,Derek Jeter 2023 Topps Archives 1957 Topps Hit Stars #57HS-7 New York Yankees,1.89,2.1,1.89,1.89,13,Browse BIN | ActiveCache | Active median P1,
236218466130,Derek Jeter 2000 Topps #478 Wins 1999 World Series New York Yankees,1.99,3.74,1.98,1.99,14,Browse BIN | ActiveCache | Active median P1,
236218466132,Derek Jeter 2006 Topps Allen & Ginter #23 New York Yankees Legend HOF,4.99,2.94,4.99,4.99,3,Browse BIN | ActiveCache | Active median P1,
236218466133,Derek Jeter 2011 Topps Diamond Giveaway #TDG-7 New York Yankees,1.99,1.99,1.98,1.99,10,Browse BIN | ActiveCache | Active median P1,
236218466134,Derek Jeter 2001 Upper Deck Big League Beat #BB12 New York Yankees,2.0,5.2,1.9,1.9,12,Browse BIN | ActiveCache | Active median P1,
236218466135,Derek Jeter 1995 SP #181 New York Yankees Captain HOF,6.48,9.98,3.95,3.95,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236218466136,Derek Jeter 2017 Topps All-Star Game MVP #ASM-16 New York Yankees Captain HOF,1.99,1.99,1.99,1.99,11,Browse BIN | ActiveCache | Active median P1,
236218466137,Derek Jeter 2017 Topps Archives Derek Jeter Retrospective #DJ-8 New York Yankees,2.55,2.545,2.54,2.55,6,Browse BIN | ActiveCache | Active median P1,
236218466139,Derek Jeter 2005 Upper Deck World Series Heroes #WS-26 New York Yankees Captain,2.99,2.99,2.99,2.99,6,Browse BIN | ActiveCache | Active median P1,
236218466141,Derek Jeter 1998 Topps Opening Day #83 New York Yankees Captain HOF,1.79,2.25,1.79,1.79,12,Browse BIN | ActiveCache | Active median P1,
236218466142,Luis Gonzalez / Derek Jeter 2000 Topps #466 Legend HOF,1.99,2.935,1.98,1.99,12,Browse BIN | ActiveCache | Active median P1,
236218466145,Derek Jeter 2020 Topps Update 1985 35th Anniversary #85TB-1 Yankees,1.99,3.45,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
236218466148,Derek Jeter 2003 Upper Deck Superior Sluggers #S8 New York Yankees Legend HOF,1.85,2.77,1.86,1.85,14,Browse BIN | ActiveCache | Active median P1,
236218466149,Bo Jackson 1990 Bo '90 Blue Border #1 Auburn Tigers,2.39,2.385,2.385,2.39,2,Browse BIN | ActiveCache | Active median P1,
236218466151,Derek Jeter 2020 Topps Update 20 Years of The Captain #YOC-00 New York Yankees,2.0,3.24,2.0,2.0,11,Browse BIN | ActiveCache | Active median P1,
236218466152,Derek Jeter 2004 Topps Opening Day #10 New York Yankees Legend HOF,2.25,2.72,2.25,2.25,6,Browse BIN | ActiveCache | Active median P1,
236218466153,Derek Jeter 2000 Topps Opening Day #9 New York Yankees Captain HOF,1.99,2.24,1.99,1.99,6,Browse BIN | ActiveCache | Active median P1,
236218466154,Derek Jeter 2023 Topps Allen & Ginter Spotless Spans #SS-7 New York Yankees,1.69,2.1,1.69,1.69,13,Browse BIN | ActiveCache | Active median P1,
236218466156,Bo Jackson 1990 Bo Jackson (Silver Stars & White Border) #NNO Auburn Tigers,2.5,3.24,2.5,2.5,12,Browse BIN | ActiveCache | Active median P1,
236218466158,Derek Jeter 1997 Upper Deck #440 New York Yankees Captain HOF,1.99,2.83,1.99,1.99,15,Browse BIN | ActiveCache | Active median P1,
236218466160,Derek Jeter 2002 Topps Opening Day #2 New York Yankees Legend HOF,2.89,2.915,2.89,2.89,4,Browse BIN | ActiveCache | Active median P1,
236218466161,Derek Jeter 2018 Topps Topps Now Top 10 #TN-6 New York Yankees Legend HOF,1.65,3.185,1.75,1.75,14,Browse BIN | ActiveCache | Active median P1,
236218466162,Derek Jeter 2010 Topps The Cards Your Mom Threw Out #CMT105 New York Yankees,1.95,2.115,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,
236218466164,Derek Jeter 1999 Upper Deck HoloGrFX #38 New York Yankees Legend HOF,2.6,4.055,2.49,2.49,11,Browse BIN | ActiveCache | Active median P1,
236218466165,Derek Jeter 2001 Upper Deck #263 New York Yankees Legend HOF,2.35,3.13,2.37,2.39,1,Browse BIN | ActiveCache | Active median P1,
236218466169,Derek Jeter 2021 Topps Opening Day Legends of Baseball #LOB-10 New York Yankees,2.15,2.49,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
336082005471,Bo Jackson 2017 Topps Fire #49 Kansas City Royals,9.75,9.99,9.99,9.99,2,Browse BIN | ActiveCache | Active median P1,
336082005472,Derek Jeter - Long Single 2000 Mlb Showdown Unlimited - Strategy #S15 Yankees,2.05,2.3499999999999996,2.05,2.05,4,Browse BIN | ActiveCache | Active median P1,
336082005473,Bo Jackson 1986 Time Out Sports Memphis Chicks Silver #NNO Memphis Chicks MINT,11.99,10.98,11.98,11.99,1,Browse BIN | ActiveCache | Active median P1,
336082005474,Derek Jeter 2019 Topps Opening Day 150 Years of Fun #YOF-22 New York Yankees,1.9,3.2,1.74,1.75,15,Browse BIN | ActiveCache | Active median P1,
336082005475,Derek Jeter 2012 Topps Allen & Ginter #274 New York Yankees Legend HOF,2.75,2.75,2.75,2.75,7,Browse BIN | ActiveCache | Active median P1,
336082005476,Derek Jeter 2017 Topps Archives Derek Jeter Retrospective #DJ-13 Yankees,2.85,2.765,2.85,2.85,7,Browse BIN | ActiveCache | Active median P1,
336082005477,Bobby Abreu / Derek Jeter 2007 Topps Classic Combo #327 New York Yankees,1.7,1.74,1.67,1.65,11,Browse BIN | ActiveCache | Active median P1,
336082005478,Derek Jeter 2010 Topps Update #US-310 New York Yankees Legend HOF,2.49,2.94,2.49,2.49,7,Browse BIN | ActiveCache | Active median P1,
336082005479,Derek Jeter 2020 Topps Update 20 Years of The Captain #YOC-03 New York Yankees,2.09,2.165,2.09,2.09,9,Browse BIN | ActiveCache | Active median P1,
336082005480,Derek Jeter 2000 Upper Deck Pennant Driven #PD1 New York Yankees,1.99,4.99,1.99,1.99,14,Browse BIN | ActiveCache | Active median P1,
336082005481,Derek Jeter 2020 Topps Update #U-257 New York Yankees Legend HOF,5.34,2.9400000000000004,1.65,3.49,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336082005483,Derek Jeter 2019 Stadium Club #141 New York Yankees Captain HOF,4.7,4.720000000000001,4.720000000000001,4.7,2,Browse BIN | ActiveCache | Active median P1,
336082005484,Derek Jeter 2000 Topps All-Topps #AT16 New York Yankees Legend HOF,2.09,2.87,2.09,2.09,13,Browse BIN | ActiveCache | Active median P1,
336082005485,Derek Jeter 2021 Topps Gallery #174 New York Yankees Legend HOF,2.25,6.99,2.24,2.25,10,Browse BIN | ActiveCache | Active median P1,
336082005486,Derek Jeter 2018 Topps Derek Jeter Highlights #DJH-29 New York Yankees,2.45,2.5,2.45,2.45,7,Browse BIN | ActiveCache | Active median P1,
336082005487,Derek Jeter 2008 Upper Deck Timeline #149 New York Yankees Captain HOF,2.86,3.2,2.74,2.75,8,Browse BIN | ActiveCache | Active median P1,
336082005488,Derek Jeter 1997 Collector's Choice #180 New York Yankees Legend HOF,1.95,2.74,1.95,1.95,14,Browse BIN | ActiveCache | Active median P1,
336082005489,Bo Jackson BO 1990 Score Royals Raiders #697,17.0,30.0,17.0,17.0,11,Browse BIN | ActiveCache | Active median P1,
336082005490,Derek Jeter 1999 Upper Deck #154 New York Yankees Legend HOF,1.8,2.99,1.9,1.9,12,Browse BIN | ActiveCache | Active median P1,
336082005491,Derek Jeter 2023 Topps Archives #11 New York Yankees Legend HOF,5.28,4.49,4.09,4.09,2,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336082005492,Derek Jeter / Jose Reyes 2006 Topps Updates & Highlights #UH326 Legend HOF,1.85,1.99,1.86,1.85,5,Browse BIN | ActiveCache | Active median P1,
336082005493,Derek Jeter 2001 Topps #100 New York Yankees Legend HOF,1.99,13.99,1.99,1.99,11,Browse BIN | ActiveCache | Active median P1,
336082005494,Derek Jeter 2003 Upper Deck MVP #135 New York Yankees Legend HOF,1.99,1.98,1.98,1.99,12,Browse BIN | ActiveCache | Active median P1,
336082005495,Derek Jeter 2012 Topps #641 New York Yankees Legend HOF,2.0,1.99,1.98,1.99,14,Browse BIN | ActiveCache | Active median P1,
336082005496,Derek Jeter / Nomar Garciaparra 2003 Topps 205 Triple Folder Polar Bear #TF39,2.59,2.885,2.59,2.59,8,Browse BIN | ActiveCache | Active median P1,
336082005497,Marcus Allen / Bo Jackson 1989 Score #284 Los Angeles Raiders,2.45,3.5,2.68,2.69,9,Browse BIN | ActiveCache | Active median P1,
336082005498,Derek Jeter 1999 Topps Gallery #20 New York Yankees Legend HOF,3.0,3.0,3.0,3.0,3,Browse BIN | ActiveCache | Active median P1,
336082005499,Derek Jeter 2017 Topps: Memorable Moments #MM-24 New York Yankees Legend HOF,1.99,2.465,1.98,1.99,11,Browse BIN | ActiveCache | Active median P1,
336082005500,Derek Jeter 2000 Stadium Club Chrome #197 New York Yankees Captain HOF,2.86,3.6950000000000003,2.95,2.95,4,Browse BIN | ActiveCache | Active median P1,
336082005501,Derek Jeter 1995 Upper Deck Minor League #1 Columbus Clippers,2.99,4.99,2.99,2.99,10,Browse BIN | ActiveCache | Active median P1,
336082005503,Derek Jeter 2002 Upper Deck Vintage #289 New York Yankees Captain HOF,1.65,1.99,1.65,1.65,9,Browse BIN | ActiveCache | Active median P1,
336082005504,Derek Jeter 2013 Panini Hometown Heroes #92 New York Yankees Legend HOF,1.69,6.99,6.99,2.09,3,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336082005505,Derek Jeter 2006 National Baseball Card Day #UD6 New York Yankees Legend HOF,1.65,2.895,1.69,1.69,9,Browse BIN | ActiveCache | Active median P1,
336082005506,Derek Jeter / Robinson Cano 2011 Topps Diamond Duos #DD-JC New York Yankees,1.7,2.99,1.72,1.7,12,Browse BIN | ActiveCache | Active median P1,
336082005507,Derek Jeter 1997 Collector's Choice All-Star Connection #40 New York Yankees,1.85,3.38,1.84,1.85,12,Browse BIN | ActiveCache | Active median P1,
336082005508,Derek Jeter 2011 Topps Topps 60 #T60-26 New York Yankees Legend HOF,1.75,3.4850000000000003,1.74,1.75,13,Browse BIN | ActiveCache | Active median P1,
336082005509,Derek Jeter 2022 Stadium Club #35 New York Yankees Legend HOF,1.89,30.74,1.89,1.89,9,Browse BIN | ActiveCache | Active median P1,
336082005510,Derek Jeter 2009 Topps Ticket to ToppsTown #TTT29 New York Yankees Legend HOF,1.65,3.28,1.73,1.75,14,Browse BIN | ActiveCache | Active median P1,
336082005511,Derek Jeter 2020 Topps Update 20 Years of The Captain #YOC-02 New York Yankees,1.9,1.99,1.9,1.9,11,Browse BIN | ActiveCache | Active median P1,
336082005512,Derek Jeter 2008 Topps Opening Day #105 New York Yankees Captain HOF,2.7,2.45,2.45,2.45,3,Browse BIN | ActiveCache | Active median P1,
336082005513,Derek Jeter 1999 Stadium Club #65 New York Yankees Legend HOF,2.0,2.94,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,
336082005514,Bo Jackson 2021 Donruss Holo Red #213 Kansas City Royals,44.5,44.5,44.5,44.5,1,Browse BIN | ActiveCache | Active median P1,
336082005515,Alex Rodriguez / Derek Jeter 2011 Topps 60 Years of Topps #60YOT-112 Yankees,1.9,1.95,1.9,1.9,7,Browse BIN | ActiveCache | Active median P1,
336082005517,Derek Jeter 2014 Topps Gypsy Queen N174 Gypsy Queen #N174-DJ New York Yankees,2.95,3.47,2.95,2.95,10,Browse BIN | ActiveCache | Active median P1,
336082005519,Raiders Team Leaders - Bo Jackson 1988 Topps #325 Los Angeles Raiders,2.25,2.615,2.25,2.25,11,Browse BIN | ActiveCache | Active median P1,
336082005520,Derek Jeter / Alex Rodriguez 2006 Topps #326 New York Yankees,6.9,6.91,6.91,6.9,1,Browse BIN | ActiveCache | Active median P1,
336082005521,Bo Jackson 1986 Topps Traded #50T Kansas City Royals,11.95,130.995,11.95,11.95,9,Browse BIN | ActiveCache | Active median P1,
336082005522,Derek Jeter 2017 Topps Chrome Update Topps All-Rookie Cup #TARC-14 Yankees,2.5,2.75,2.5,2.5,12,Browse BIN | ActiveCache | Active median P1,
336082005523,Derek Jeter 2015 Topps Highlight of the Year #H-24 New York Yankees Legend HOF,1.65,2.98,1.73,1.75,14,Browse BIN | ActiveCache | Active median P1,
336082005524,Derek Jeter 2020 Topps Update Turkey Red 2020 #TR-49 New York Yankees Legend HOF,1.65,2.5,1.65,1.65,10,Browse BIN | ActiveCache | Active median P1,
336082005526,Derek Jeter 2006 Topps #246 New York Yankees Legend HOF,2.49,2.9850000000000003,2.49,2.49,6,Browse BIN | ActiveCache | Active median P1,
236220817177,Jerry Rice 1993 Ultra #437 NM-MT OR BETTER San Francisco 49ers,1.99,2.0,1.99,1.99,6,Browse BIN | ActiveCache | Active median P1,
236220817184,Jerry Rice 1994 Ultra Flair Hot Numbers #9 San Francisco 49ers,2.2,6.9,1.99,1.99,15,Browse BIN | ActiveCache | Active median P1,
236220817189,Jerry Rice 1998 Flair Showcase Flair Showcase Row 2 #6 San Francisco 49ers,4.99,3.535,4.98,4.99,4,Browse BIN | ActiveCache | Active median P1,
236220817192,Jerry Rice 1994 Fleer #420 NM-MT OR BETTER San Francisco 49ers,2.15,2.05,1.99,1.99,7,Browse BIN | ActiveCache | Active median P1,
236220817193,Jerry Rice 2000 Ultra #20 San Francisco 49ers,1.75,5.5,1.74,1.75,13,Browse BIN | ActiveCache | Active median P1,
236220817194,Jerry Rice 1995 SkyBox Premium #119 San Francisco 49ers,1.75,2.44,1.75,1.75,13,Browse BIN | ActiveCache | Active median P1,
236220817197,Jerry Rice 1995 Fleer Gridiron Leaders #4 San Francisco 49ers,1.79,3.12,1.78,1.79,14,Browse BIN | ActiveCache | Active median P1,
236220817198,Jerry Rice 1990 Fleer All-Pro #2 NM-MT OR BETTER San Francisco 49ers,1.75,9.62,1.75,1.75,11,Browse BIN | ActiveCache | Active median P1,
236220817200,Jerry Rice 1994 Ultra Ultra Achievement Awards #5 San Francisco 49ers,1.65,2.75,1.65,1.65,12,Browse BIN | ActiveCache | Active median P1,
236220817201,Jerry Rice 1993 SkyBox Impact #293 San Francisco 49ers,1.85,2.0,1.99,1.99,5,Browse BIN | ActiveCache | Active median P1,
236220817203,Jerry Rice 1994 Ultra Flair Scoring Power #3 San Francisco 49ers,1.99,3.91,1.99,1.99,14,Browse BIN | ActiveCache | Active median P1,
236220817205,Jerry Rice 1994 SkyBox Premium #137 NM-MT OR BETTER San Francisco 49ers,1.5,2.24,1.5,1.5,15,Browse BIN | ActiveCache | Active median P1,
236220817207,Jerry Rice 1991 Ultra Ultra Performances #9 San Francisco 49ers,1.69,3.87,1.69,1.69,12,Browse BIN | ActiveCache | Active median P1,
236220817208,Jerry Rice 1992 SkyBox Impact #301 San Francisco 49ers,1.7,2.2199999999999998,1.74,1.75,10,Browse BIN | ActiveCache | Active median P1,
236220817209,Jerry Rice 1992 SkyBox Prime Time #080 San Francisco 49ers,2.75,2.745,2.745,2.75,2,Browse BIN | ActiveCache | Active median P1,
236220817212,Jerry Rice 1993 Ultra Touchdown Kings #5 San Francisco 49ers,6.99,6.99,6.99,6.99,3,Browse BIN | ActiveCache | Active median P1,
236220817213,Jerry Rice 2001 Fleer E-X #72 Oakland Raiders,1.85,1.995,1.84,1.85,6,Browse BIN | ActiveCache | Active median P1,
236220817214,Jerry Rice 1994 SkyBox Premium SkyTech Stars #ST-25 San Francisco 49ers,1.79,1.79,1.79,1.79,14,Browse BIN | ActiveCache | Active median P1,
236220817215,Jerry Rice 1994 Ultra Touchdown Kings #4 NM-MT OR BETTER San Francisco 49ers,5.27,10.98,4.99,4.99,6,Browse BIN | ActiveCache | Active median P1,
236220817219,Jerry Rice 1998 SkyBox Premium #125 NM-MT OR BETTER San Francisco 49ers,1.75,1.97,1.75,1.75,13,Browse BIN | ActiveCache | Active median P1,
336084147985,Jerry Rice 1996 SkyBox Impact Intimidators #7 San Francisco 49ers,3.49,3.74,3.49,3.49,11,Browse BIN | ActiveCache | Active median P1,
336084147986,Jerry Rice 1998 Flair Showcase Row 3 #6 NM-MT OR BETTER San Francisco 49ers,6.85,4.49,6.825,6.85,2,Browse BIN | ActiveCache | Active median P1,
336084147990,Jerry Rice 1993 Fleer #315 San Francisco 49ers HOF WR,1.99,1.99,1.99,1.99,3,Browse BIN | ActiveCache | Active median P1,
336084147994,Jerry Rice 1995 Fleer Metal Platinum Portraits #6 San Francisco 49ers,1.99,4.0,1.99,1.99,14,Browse BIN | ActiveCache | Active median P1,
336084147999,Jerry Rice 1995 SkyBox Premium #144 San Francisco 49ers,1.7,2.99,1.7,1.7,15,Browse BIN | ActiveCache | Active median P1,
336084148000,Jerry Rice 1995 Fleer Aerial Attack #4 San Francisco 49ers,1.99,2.99,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
336084148006,Jerry Rice 1994 Fleer League Leader #5 San Francisco 49ers,1.7,2.99,1.7,1.7,12,Browse BIN | ActiveCache | Active median P1,
336084148012,Jerry Rice 1995 Fleer Metal Silver Flashers #34 San Francisco 49ers,1.75,1.75,1.75,1.75,13,Browse BIN | ActiveCache | Active median P1,
336084148013,Jerry Rice 1993 SkyBox Impact Kelly's Heroes / Magic's Kingdom #KEL-MAG6,2.4,3.6950000000000003,2.37,2.39,6,Browse BIN | ActiveCache | Active median P1,
336084148014,Jerry Rice 1999 Sports Illustrated Covers #29 San Francisco 49ers,11.1,13.95,11.125,11.1,2,Browse BIN | ActiveCache | Active median P1,
336084148015,Jerry Rice 1992 SkyBox Prime Time #159 San Francisco 49ers,3.25,3.25,3.25,3.25,1,Browse BIN | ActiveCache | Active median P1,
336084148017,Jerry Rice 1992 SkyBox Impact #25 San Francisco 49ers,1.75,1.79,1.75,1.75,12,Browse BIN | ActiveCache | Active median P1,
336084148020,Jerry Rice 1995 Ultra Touchdown Kings #6 San Francisco 49ers,2.0,4.2,1.95,1.95,13,Browse BIN | ActiveCache | Active median P1,
336084148022,Jerry Rice 1994 Fleer Living Legends #4 San Francisco 49ers,4.2,5.99,4.2,4.2,13,Browse BIN | ActiveCache | Active median P1,
336084148023,Jerry Rice 1995 SkyBox Impact Impact Power #IP11 San Francisco 49ers,1.6,3.91,1.75,1.75,13,Browse BIN | ActiveCache | Active median P1,
336084148025,Jerry Rice 1996 Fleer Shell FACT #93 San Francisco 49ers,4.49,5.0,4.48,4.49,1,Browse BIN | ActiveCache | Active median P1,
336084148028,Jerry Rice 2002 Fleer #244 NM-MT OR BETTER Oakland Raiders,2.49,2.49,2.49,2.49,1,Browse BIN | ActiveCache | Active median P1,
336084148029,Jerry Rice 1994 SkyBox Impact #232 San Francisco 49ers,1.99,1.98,1.98,1.99,7,Browse BIN | ActiveCache | Active median P1,
336084148032,Jerry Rice 1995 Fleer Shell FACT #61 San Francisco 49ers,3.5,7.22,7.22,7.2,2,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336084148033,Jerry Rice 1995 Flair #190 NM-MT OR BETTER San Francisco 49ers,1.99,2.45,1.98,1.99,7,Browse BIN | ActiveCache | Active median P1,
336084148036,Jerry Rice 1992 SkyBox Prime Time #236 San Francisco 49ers,2.99,2.99,16.69,2.99,12,Browse BIN | Browse BIN (Tier3) | Active median P1,
336084148115,Jerry Rice 1997 Metal Universe #84 NM-MT OR BETTER San Francisco 49ers,7.1,7.095000000000001,7.095000000000001,7.1,2,Browse BIN | ActiveCache | Active median P1,
236221801820,Jerry Rice 1998 Leaf Rookies & Stars Game Plan SN #7 #/5000 San Francisco 49ers,4.5,4.5,4.5,4.5,1,Browse BIN | ActiveCache | Active median P1,
236221801821,Jerry Rice 1999 Pacific Aurora Championship Fever #17 San Francisco 49ers,2.49,4.29,2.49,2.49,5,Browse BIN | ActiveCache | Active median P1,
236221801823,Jerry Rice 1997 Donruss #9 San Francisco 49ers,1.7,1.985,1.73,1.75,8,Browse BIN | ActiveCache | Active median P1,
236221801824,Jerry Rice 1999 Collector's Edge Fury Gold Ingot #113 San Francisco 49ers,3.49,2.74,3.48,3.49,6,Browse BIN | ActiveCache | Active median P1,
236221801825,Jerry Rice 1994 Action Packed Quarterback Club #QB7 San Francisco 49ers,1.9,1.99,1.92,1.9,12,Browse BIN | ActiveCache | Active median P1,
