item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus,Error
236168861489,Barry Sanders 1995 Score #2 Detroit Lions,1.55,1.65,1.98,1.99,7.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861490,Barry Sanders 1991 Pro Set Heisman Hero #39,1.5,1.89,1.59,1.59,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861491,Jerry Rice 1993 Upper Deck NFL Experience #8 San Francisco 49ers,2.45,2.4400000000000004,,2.45,0.0,Browse BIN | No actives | Sold median P1,,
236168861493,Barry Sanders 1993 Upper Deck #454 Detroit Lions,1.7,1.59,1.98,1.99,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090299,Jerry Rice 2000 Stadium Club #30 San Francisco 49ers,1.75,1.975,1.75,1.75,7.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090300,Barry Sanders 1994 Topps Measures of Greatness #615 Detroit Lions HOF,2.0,2.815,2.815,2.8,2.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090301,Jerry Rice 1995 Fleer TD Sensations #5 San Francisco 49ers,1.9,2.0,1.79,1.79,12.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090302,Jerry Rice 1994 Score #11 San Francisco 49ers,2.15,2.375,2.0,2.0,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861492,Barry Sanders 1995 SkyBox Premium #42 Detroit Lions,1.7,,,,0.0,No solds | No actives | No data,,
236168861494,Barry Sanders 1991 Pro Set #388 Detroit Lions,1.7,1.99,2.0,2.0,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861495,Jerry Rice 1993 Wild Card #4 San Francisco 49ers,1.9,2.435,1.98,1.99,4.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861496,Barry Sanders 1990 Pro Set Pro Bowl #413 Detroit Lions,1.55,1.55,1.55,1.55,4.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861497,Barry Sanders 1995 Pro Line #206 Detroit Lions,1.9,2.835,2.78,2.79,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861498,Barry Sanders 2020 Donruss #102 Detroit Lions,1.65,,1.99,1.99,4.0,No solds | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861499,Barry Sanders 2020 Panini Prizm #204 Detroit Lions,2.9,,,,0.0,No solds | No actives | No data,,
236168861500,Barry Sanders 2023 Panini Prestige #100 Detroit Lions,2.25,2.21,2.21,2.2,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861501,Barry Sanders 1994 SkyBox Impact #81 Detroit Lions,1.9,,,,0.0,No solds | No actives | No data,,
236168861502,Barry Sanders 1994 Pinnacle #3 Detroit Lions,1.7,1.7,1.6,1.6,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861503,Jerry Rice 1991 Fleer All-Pro '91 #20 San Francisco 49ers,1.7,1.79,1.6,1.6,10.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861504,Barry Sanders 1995 Score #208 Detroit Lions,1.5,2.09,1.69,1.69,10.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861505,Jerry Rice 1995 Pinnacle Club Collection #198 San Francisco 49ers,1.85,,,,0.0,No solds | No actives | No data,,
236168861506,Jerry Rice 1995 SkyBox Impact Super Bowl XXIX #131 San Francisco 49ers,1.95,,,,0.0,No solds | No actives | No data,,
236168861507,Barry Sanders 1991 Pacific #144 Detroit Lions,1.5,2.125,1.99,1.99,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861508,Barry Sanders 2001 Donruss Elite #30 Detroit Lions,2.0,1.95,1.95,1.95,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861509,Jerry Rice 1992 Upper Deck #616 San Francisco 49ers,1.6,1.825,1.75,1.75,14.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861510,Jerry Rice 2022 Panini Select Draft Picks Gold Lazer Prizm #148 Delta Devils,4.5,,,,0.0,No solds | No actives | No data,,
236168861511,Barry Sanders 1991 Upper Deck Game Breakers #GB1 Detroit Lions,2.15,1.99,1.84,1.85,10.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861512,Jerry Rice 1996 Stadium Club #160 San Francisco 49ers,1.9,2.25,1.99,1.99,5.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861513,Barry Sanders 1995 Topps #1 Detroit Lions,1.8,1.59,1.99,1.99,4.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861514,Dan Marino John Elway Emmitt Smith Brett Favre Jerry Rice 1996 Score #275,2.35,1.95,,1.95,0.0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only),
236168861515,Jerry Rice 1995 Upper Deck #44 San Francisco 49ers,1.85,2.42,1.73,1.75,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861516,Superbowl MVP's (Jerry Rice / Joe Montana) 1990 Fleer #397 San Francisco 49ers,1.75,,,,0.0,No solds | No actives | No data,,
236168861517,Jerry Rice 1996 Collector's Choice #374 San Francisco 49ers,1.75,1.69,1.69,1.69,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861518,Jerry Rice / Darnay Scott 1995 SkyBox Premium #151,1.65,,,,0.0,No solds | No actives | No data,,
236168861519,Jerry Rice 1994 Topps Tools of the Game #550 NM-MT OR BETTER San Francisco 49ers,4.0,1.99,2.49,2.49,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861520,Jerry Rice 2003 Playoff Absolute Memorabilia #40 Oakland Raiders,2.5,2.5,2.5,2.5,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861521,Barry Sanders 1991 Pro Set Platinum #33 Detroit Lions,1.55,2.245,1.5,1.5,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861522,Barry Sanders 1995 Sportflix #174 Detroit Lions,1.5,2.64,2.64,2.65,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861523,Jerry Rice 1997 Ultra #133 San Francisco 49ers,2.35,2.125,2.5,2.5,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861524,Barry Sanders 1991 Wild Card Draft 1st Edition #106 Oklahoma State Cowboys,2.3,2.49,2.49,2.49,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861525,Barry Sanders 1991 Upper Deck #89 Detroit Lions,1.65,1.775,2.05,2.05,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861526,Jerry Rice 1993 Select #21 San Francisco 49ers,1.6,2.37,1.99,1.99,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861527,1989 Receiving Leaders (Jerry Rice / Andre Reed) 1990 Topps #431c,2.0,,,,0.0,No solds | No actives | No data,,
236168861529,Jerry Rice 2000 Upper Deck #184 San Francisco 49ers,1.65,2.24,2.24,2.25,4.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168861530,Jerry Rice 1993 Topps #2 San Francisco 49ers,1.75,1.895,1.73,1.75,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861531,Barry Sanders 1991 Upper Deck #458 Detroit Lions,1.5,2.0,1.64,1.65,11.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861532,1990 Receiving Leaders (Haywood Jeffires / Jerry Rice) 1991 Topps #10a,2.05,,,,0.0,No solds | No actives | No data,,
236168861533,Jerry Rice 2001 Pacific Private Stock #72 Oakland Raiders,1.95,,,,0.0,No solds | No actives | No data,,
236168861534,Barry Sanders 1990 Score #325 Detroit Lions,1.7,2.0,1.75,1.75,10.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168861535,Jerry Rice 1995 Pinnacle Club Collection #192 San Francisco 49ers,1.85,,,,0.0,No solds | No actives | No data,,
236168861536,Barry Sanders 1991 Fleer #415 Detroit Lions,1.8,2.6900000000000004,1.99,1.99,12.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090303,Barry Sanders 1992 Wild Card #108 Detroit Lions,2.05,1.75,1.75,1.75,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090304,Jerry Rice 1995 Upper Deck #44 San Francisco 49ers,1.85,2.42,1.73,1.75,9.0,Browse BIN | ActiveCache | Active median P1,,
336036090305,Barry Sanders 1996 Donruss #1 Detroit Lions,1.65,2.93,2.99,2.99,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090306,Barry Sanders John Elways Chase Program Checklist 1995 Score #235,1.85,1.85,1.85,1.85,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090307,Barry Sanders 1990 Pro Set #102 Detroit Lions,1.7,,1.99,1.99,4.0,No solds | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090308,Jerry Rice 2023 Panini Mosaic #219 San Francisco 49ers,1.6,1.79,1.79,1.79,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090309,Barry Sanders 1991 Pinnacle #250 Detroit Lions MINT,1.85,1.89,1.99,1.99,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090310,Jerry Rice 1991 Pro Set Platinum #140 San Francisco 49ers,1.6,2.5,1.6,1.6,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090311,Jerry Rice 1996 Pinnacle #25 San Francisco 49ers,1.9,2.24,2.48,2.49,4.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090312,Jerry Rice 2000 Fleer Tradition #72 San Francisco 49ers,1.85,1.99,1.79,1.79,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090313,Barry Sanders 1995 Upper Deck #94 Detroit Lions,1.79,2.99,1.95,1.95,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090314,Barry Sanders 1991 Fleer #247 Detroit Lions,1.7,2.745,1.79,1.79,11.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090315,Barry Sanders 1990 Score #20 Detroit Lions,1.5,1.5,1.75,1.75,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090316,Barry Sanders 1991 Score #20 Detroit Lions,1.6,2.67,1.75,1.75,10.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090317,Jerry Rice 1994 Ultra #280 San Francisco 49ers,1.8,1.89,1.79,1.79,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090318,Barry Sanders 1993 Action Packed All-Madden #32 Detroit Lions,3.25,2.395,,2.39,0.0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only),
336036090319,Jerry Rice 1993 Fleer Fruit of the Loom #35 San Francisco 49ers,6.35,,,3.81,0.0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only),
336036090320,1989 Rushing Leaders (Barry Sanders / Christian Okoye) 1990 Topps #28,1.8,,,,0.0,No solds | No actives | No data,,
336036090321,Barry Sanders 1991 Pro Set #10 Detroit Lions,1.7,2.095,1.59,1.59,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090322,Barry Sanders 1991 Upper Deck #444 NM-MT OR BETTER Detroit Lions,1.85,1.99,1.5,1.5,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090323,Jerry Rice 1999 Upper Deck MVP Draw Your Own Card #W27 San Francisco 49ers,2.7,2.53,2.5,2.5,5.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090324,Jerry Rice 1990 Pro Set Super Bowl MVP Collectibles #23 San Francisco 49ers,1.7,1.99,1.59,1.59,11.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090325,Barry Sanders NFC Checklist 1995 Pinnacle #249,2.0,1.995,1.99,1.99,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090326,Barry Sanders 1991 Ultra #169 Detroit Lions,1.79,2.5700000000000003,1.98,1.99,11.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090327,Todd Christensen / Jerry Rice 1987 Topps #228a,1.95,,,,0.0,No solds | No actives | No data,,
336036090328,Jerry Rice 1995 Pinnacle Club Collection #193 San Francisco 49ers,1.8,,,,0.0,No solds | No actives | No data,,
336036090329,Jerry Rice 1994 Pinnacle #181 San Francisco 49ers,1.6,1.995,1.75,1.75,7.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090330,Jerry Rice 1994 Collector's Edge #181 San Francisco 49ers,1.85,1.85,2.49,2.49,2.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090331,Jerry Rice 1993 Pro Set Power #80 San Francisco 49ers,2.0,2.24,1.65,1.65,11.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090333,Barry Sanders 1990 Fleer #284 Detroit Lions,1.7,2.6950000000000003,1.59,1.59,14.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090334,Jerry Rice 2013 Upper Deck #14 Mississippi Valley State Delta Devils,1.6,2.49,2.29,2.29,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090335,Jerry Rice 1993 Playoff #2 San Francisco 49ers,1.9,1.98,1.99,1.99,2.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
336036090336,Barry Sanders 1990 Score #580 Detroit Lions,1.55,2.68,1.85,1.85,10.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090338,Jerry Rice 2023 Panini Chronicles Draft Picks Illusions #16 Delta Devils,1.8,2.245,1.5,1.5,11.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090339,Barry Sanders 1996 Collector's Choice Update #U70 Detroit Lions,1.75,2.115,2.115,2.1,2.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090340,Jerry Rice 1993 Upper Deck NFL Experience #32 San Francisco 49ers,1.95,2.49,2.49,2.49,2.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090341,Barry Sanders 1991 Upper Deck #401 NM-MT OR BETTER Detroit Lions,1.5,1.63,1.75,1.75,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090342,Jerry Rice 1992 Collector's Edge #156 San Francisco 49ers,2.05,2.29,1.75,1.75,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
336036090343,Jerry Rice 1991 Pro Line Portraits #201 San Francisco 49ers,1.85,1.82,1.79,1.79,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168862816,Justin Herbert 2023 Panini Prestige Youth Movement #YM-4 Los Angeles Chargers,2.25,1.92,,1.9,0.0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only),
236168862817,Justin Herbert 2022 Donruss Elite #42 Los Angeles Chargers,1.65,1.65,1.99,1.99,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862818,Justin Herbert 2022 Panini Illusions Trophy Collection #48 Los Angeles Chargers,3.3,,,1.98,0.0,No solds | No actives | No data | Base-floor fallback (no safe comps),Updated successfully (business policy warning only),
236168862819,Justin Herbert 2022 Zenith Retail #86 Los Angeles Chargers,1.65,2.37,2.37,2.39,2.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862820,Jerry Rice 1993 SkyBox Premium Costacos Brothers #CB5 San Francisco 49ers,1.8,,,,0.0,No solds | No actives | No data,,
236168862821,Justin Herbert 2021 Panini Illusions Retail #28 Los Angeles Chargers,1.8,1.75,1.75,1.75,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168862822,Jerry Rice 1991 Fleer #363 San Francisco 49ers,1.7,1.75,1.75,1.75,9.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168862823,Justin Herbert 2021 Panini Chronicles Magnitude #MAG-18 Los Angeles Chargers,2.0,1.72,1.69,1.69,10.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862824,Justin Herbert 2023 Panini Mosaic National Pride #255 Los Angeles Chargers,1.7,1.7,1.5,1.5,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862825,Jerry Rice 1989 Pro Set #383 San Francisco 49ers,1.5,2.6,1.75,1.75,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862826,Jerry Rice 1991 Pacific #467 San Francisco 49ers,1.7,1.875,1.5,1.5,11.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862827,Justin Herbert 2023 Panini Chronicles Draft Picks Clearly Donruss #15 Ducks,1.55,2.5,2.0,2.0,4.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862828,Jerry Rice 1990 Score #556 San Francisco 49ers,1.6,2.68,1.99,1.99,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862829,Jerry Rice 1995 Playoff Prime #100 San Francisco 49ers,1.85,1.75,1.75,1.75,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168862830,Jerry Rice 1994 Pinnacle #271 San Francisco 49ers,1.6,2.24,1.75,1.75,8.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168862831,Joe Burrow 2021 Panini Chronicles #16 Cincinnati Bengals,1.6,1.6,1.95,1.95,4.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862832,Joe Burrow 2023 Donruss #57 Cincinnati Bengals,1.5,1.62,1.745,1.75,2.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862833,Justin Herbert 2022 Panini Chronicles Photogenic #PH-19 Los Angeles Chargers,1.6,2.5,1.99,1.99,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862834,Joe Burrow 2022 Panini Contenders #17 Cincinnati Bengals,1.7,2.5,2.09,2.09,5.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862835,Joe Burrow 2023 Panini Mosaic National Pride #254 Cincinnati Bengals,2.6,1.625,1.88,1.89,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862836,Jerry Rice 1994 Upper Deck #205 San Francisco 49ers,1.85,2.98,2.25,2.25,3.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862838,Jerry Rice 1990 Pro Set #411 San Francisco 49ers,1.55,2.49,1.69,1.69,6.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168862839,Joe Burrow 2022 Zenith Retail #30 Cincinnati Bengals,2.0,1.99,,1.99,0.0,Browse BIN | No actives | Sold median P1,,
236168862840,Justin Herbert 2021 Panini Select Red and Blue Prizm Die Cut #19 Chargers,7.0,,,,0.0,No solds | No actives | No data,,
236168862841,Justin Herbert 2022 Donruss Elite Spellbound Green #SB-JH7 Los Angeles Chargers,3.0,,3.0,3.0,13.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168862842,Justin Herbert 2022 Panini Mosaic #254 Los Angeles Chargers,1.7,1.6,1.99,1.99,1.0,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only),
236168862843,Justin Herbert 2022 Panini Absolute Blue #87 Los Angeles Chargers,2.75,2.755,,2.75,0.0,Browse BIN | No actives | Sold median P1,,
236168862844,Joe Burrow 2023 Donruss Elite #52 Cincinnati Bengals,1.75,1.75,1.775,1.79,2.0,Browse BIN | Browse BIN (Tier1) | Active median P1,,
236168862845,,,,,,,,,cannot access local variable 'ref_candidates' where it is not associated with a value
