item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus,Error
2.36159E+11,Doug DeCinces 1977 Topps #216 Baltimore Orioles,1.75,3,1.75,1.75,18,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
3.36137E+11,Derek Jeter 2002 Playoff Absolute Memorabilia #90 New York Yankees,2.8,3.48,2.1,2.1,19,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
2.36215E+11,Jerry Rice 1995 Stadium Club #400 HOF MVP San Francisco 49ers,1.95,3.25,2,2,10,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
2.36066E+11,Kirby Puckett 1990 Topps Ames All-Stars #24 Bottom Corner Minnesota Twins,1.75,2,2,2,1,"Browse BIN | Browse (Merged) | Active(A2,k=1) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
3.35971E+11,Brian McCann 2006 Topps #362 Atlanta Braves,1.75,2.5,1.79,1.79,15,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
3.36025E+11,Garry Maddox 1973 Topps #322 RC San Francisco Giants,1.95,2.39,1.98,1.99,12,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
3.36079E+11,Jerry Rice 1988 Topps #43 NM-MT OR BETTER San Francisco 49ers,2.25,4.17,1.99,1.99,25,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
2.3628E+11,Derek Jeter 2005 Fleer Tradition #99 New York Yankees HOF Legend,2.9,,2.68,2.69,10,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Sold dropped (>> actives w/low N) | Active median A2",,
3.3624E+11,Kristaps Porzingis 2022-23 Panini Select Blue Prizms #104 Washington Wizards,2.25,2.37,1.99,1.99,12,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
2.36215E+11,Jerry Rice 1995 Stadium Club Metalists #M1 San Francisco 49ers,2.95,5.5,2.95,2.95,21,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
2.36113E+11,Todd Helton 2001 Bowman's Best #5 Colorado Rockies,1.49,,1.99,1.99,1,"No solds | Browse (Merged) | Active(A2,k=1) | Active median A2",Updated successfully (business policy warning only),
2.36159E+11,Baltimore Orioles / Earl Weaver 1981 Topps #661 Baltimore Orioles,1.65,,1.79,1.79,8,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2",,
3.35924E+11,Kirby Puckett 2004 Upper Deck Legends Timeless Teams #293 Minnesota Twins,9,,,,0,No solds | No actives | No data,,
3.36079E+11,Jerry Rice 1996 Finest w/Coating #175 NM-MT OR BETTER San Francisco 49ers,3.49,5.71,3.25,3.25,10,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",,
2.3628E+11,Derek Jeter 1996 SP #135 New York Yankees,2.49,2.89,2.44,2.45,20,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
2.35663E+11,Charles Woodson 2023 Panini Legacy #106 Oakland Raiders,1.5,,1.99,1.99,15,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Sold dropped (>> actives w/low N) | Active median A2",Updated successfully (business policy warning only),
2.35697E+11,Derek Jeter 1999 Fleer Tradition #585 New York Yankees,2,3,1.95,1.95,22,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
2.35956E+11,Bryce Harper 2022 Panini Diamond Kings Modern Strokes #MS-11 Phillies,1.5,5,1.75,1.75,18,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
2.35956E+11,Bryce Harper 2020 Panini Diamond Kings Aficionado #A-6 Philadelphia Phillies,1.65,1.99,1.87,1.89,15,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
2.36E+11,Shaquille O'Neal 1999-00 Hoops Decade #147 Los Angeles Lakers,2.2,2.74,2.25,2.25,12,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
2.36E+11,Shaquille O'Neal 2000-01 Fleer Tradition #221 Los Angeles Lakers,1.75,1.99,1.99,1.99,12,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
2.36E+11,Shaquille O'Neal 1995-96 SkyBox Premium #89 Orlando Magic,1.6,,,,0,No solds | No actives | No data,,
2.36E+11,Shaquille O'Neal 2005-06 Upper Deck Slam #45 Miami Heat,1.7,,1.95,1.95,14,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2",Updated successfully (business policy warning only),
2.36E+11,Shaquille O'Neal 1994-95 Hoops #231 Orlando Magic,1.75,1.59,1.61,1.6,21,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
2.36E+11,Shaquille O'Neal 2007-08 Fleer #23 Miami Heat,1.7,2.75,1.75,1.75,15,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
2.36E+11,Shaquille O'Neal 1994-95 SkyBox Premium #118 Orlando Magic,1.75,,,,0,No solds | No actives | No data,,
2.36E+11,Shaquille O'Neal 1995-96 Upper Deck #321 USA,1.65,2.88,1.75,1.75,20,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
2.36012E+11,Jose Canseco 1993 Donruss Long Ball Leaders #LL-6 Texas Rangers,2.1,1.99,1.95,1.95,15,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
2.36012E+11,Jose Canseco 2002 Donruss Best of Fan Club #121 NM-MT OR BETTER White Sox,2,,,,0,No solds | No actives | No data,,
2.36012E+11,Jose Canseco 1991 Donruss Grand Slammers #4 Different Border Oakland Athletics,2.45,4.94,1.77,1.75,13,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
2.36012E+11,Jose Canseco 1987 Leaf #151 NM-MT OR BETTER Oakland Athletics,3.35,5.04,4.09,4.09,8,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
2.36012E+11,Jose Canseco 2001 Donruss 2000 Retro #58 Tampa Bay Devil Rays,2.5,,,,0,No solds | No actives | No data,,
2.36012E+11,Jose Canseco 2002 Donruss Fan Club #121 Chicago White Sox,2.35,2.87,3.39,3.39,5,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
2.36012E+11,Jose Canseco 1989 Donruss All-Stars #30 NM-MT OR BETTER Oakland Athletics,2,2.23,2.23,2.25,2,"Browse BIN | Browse (Merged) | Active(A2,k=2) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
2.36012E+11,Jose Canseco 1990 Leaf #108 Oakland Athletics,1.7,3.87,1.75,1.75,16,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
2.36215E+11,Jerry Rice 1990 Topps 1000 Yard Club #1 San Francisco 49ers,1.9,2.99,1.77,1.75,22,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
2.36399E+11,Peyton Manning 2022 Panini Prestige #131 NM-MT OR BETTER Indianapolis Colts,1.95,2.44,1.97,1.95,17,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
3.35496E+11,Troy Vincent 1997 Finest Hitmen with Coating #71 Philadelphia Eagles,1.99,,1.98,1.99,5,"No solds | Browse (Merged) | Active(A2,k=5) | Active median A2",,
3.35496E+11,George Kittle 2023 Panini Legacy #87 San Francisco 49ers,1.5,2,2,2,8,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
3.35531E+11,Derek Jeter 2000 Fleer Tradition Glossy #106 New York Yankees,4.7,6.95,4.25,4.25,9,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
3.35857E+11,Shaquille O'Neal 1998-99 SkyBox Premium #212 Los Angeles Lakers,1.89,,,,0,No solds | No actives | No data,,
3.35857E+11,Shaquille O'Neal 1993 Icon Sports Profiles Shaq of all Trades #6 Orlando Magic,2.75,2.99,1.98,1.99,11,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
3.35857E+11,Shaquille O'Neal 1997-98 Collector's Choice #67 Los Angeles Lakers,1.75,1.9,1.74,1.75,18,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
3.35857E+11,Shaquille O'Neal 1993-94 SkyBox Premium #331 Orlando Magic,1.89,,,,0,No solds | No actives | No data,,
3.35857E+11,Shaquille O'Neal 2006-07 Topps #32 Miami Heat,1.95,2.95,1.99,1.99,17,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",,
3.35857E+11,Shaquille O'Neal 1993-94 Hoops #155 Orlando Magic,1.49,2.62,1.74,1.75,19,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
3.35857E+11,Shaquille O'Neal 1994-95 Collector's Choice Silver Signature #197 Orlando Magic,2,2.75,1.99,1.99,16,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
3.35857E+11,Shaquille O'Neal 1996-97 Upper Deck #320,1.65,3.5,1.99,1.99,16,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
3.35857E+11,Shaquille O'Neal 2001-02 Fleer Focus #6 Los Angeles Lakers,1.8,,,,0,No solds | No actives | No data,,
3.3587E+11,Jose Canseco 1994 Leaf Limited #70 Texas Rangers,1.99,3.99,2.53,2.55,11,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
3.3587E+11,Jose Canseco 1989 Donruss Grand Slammers #1 Oakland Athletics,1.75,2.87,1.73,1.75,15,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
3.3587E+11,Jose Canseco 1995 Donruss #350 Texas Rangers,1.59,1.75,1.75,1.75,10,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
3.3587E+11,Jose Canseco 1995 Donruss Top of the Order #NNO Boston Red Sox,3,,,,0,No solds | No actives | No data,,
3.3587E+11,Jose Canseco 1988 Donruss Baseball's Best #22 Oakland Athletics,2,2.49,2.49,2.49,11,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
3.3587E+11,Jose Canseco 2003 Donruss Team Heroes #373 Oakland Athletics,3.6,,,,0,No solds | No actives | No data,,
3.3587E+11,Jose Canseco 1986 Donruss Highlights #55 NM-MT OR BETTER Oakland Athletics,3.95,9.99,2.4,2.4,18,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
3.3587E+11,Jose Canseco 1994 Leaf MVP Contender Gold Collection #AL2 Texas Rangers,25,,,,0,No solds | No actives | No data,,
3.3587E+11,Jose Canseco 1994 Donruss Special Edition #92 Texas Rangers,1.75,2.64,1.75,1.75,17,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
3.3587E+11,Jose Canseco 1992 Studio Heritage #BC-4 NM-MT OR BETTER Oakland Athletics,2.25,,1.84,1.85,15,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Sold dropped (>> actives w/low N) | Active median A2",Updated successfully (business policy warning only),
3.3587E+11,Jose Canseco 1996 Studio #53 NM-MT OR BETTER Boston Red Sox,2.95,9.69,6.32,6.3,2,"Browse BIN | Browse (Merged) | Active(A2,k=2) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
3.3587E+11,Jose Canseco / Chili Davis 1997 NM-MT OR BETTER Donruss Limited #17,2.99,,3.34,3.35,4,"No solds | Browse (Merged) | Active(A2,k=4) | Active median A2",Updated successfully (business policy warning only),
3.35971E+11,Justin Verlander 2022 Topps Allen & Ginter Pitching a Gem #PAG-6 Houston Astros,1.85,2.99,1.75,1.75,23,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
3.36025E+11,New York Yankees / Gene Michael 1981 Topps #670 New York Yankees,1.7,2.05,1.74,1.75,13,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
2.36215E+11,Jerry Rice 1994 Stadium Club #101 San Francisco 49ers,1.7,2.35,1.7,1.7,22,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
3.35924E+11,Kirby Puckett 1991 Stadium Club #110 Minnesota Twins,1.85,3.5,1.8,1.8,17,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
3.35971E+11,David Ortiz 2006 Topps Opening Day #105 Boston Red Sox,1.75,,,,0,No solds | No actives | No data,,
3.36025E+11,Kansas City Royals / Jim Frey 1981 Topps #667 Kansas City Royals,1.75,,1.95,1.95,9,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2",Updated successfully (business policy warning only),
3.36137E+11,Derek Jeter 1999 Pacific Invincible Seismic Force #12 Action New York Yankees,1.75,3.99,1.75,1.75,25,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
2.36215E+11,Jerry Rice 1998 Stadium Club #36 NM-MT OR BETTER San Francisco 49ers,3.5,3.59,3.5,3.5,7,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
3.3624E+11,Don Mattingly 1988 Fleer Record Setters #24 New York Yankees,1.66,,1.75,1.75,14,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Sold dropped (>> actives w/low N) | Active median A2",,
2.36066E+11,Kirby Puckett 1996 Topps Star Power #221 NM-MT OR BETTER Minnesota Twins,2.25,2.15,1.99,1.99,12,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
2.36113E+11,Trey Mancini 2018 Topps Chrome Future Stars #FS-16 Baltimore Orioles,1.55,2.29,1.67,1.65,16,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
2.36159E+11,Texas Rangers / Don Zimmer 1981 Topps #673 Texas Rangers,1.7,,1.61,1.6,11,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2",,
3.36079E+11,Jerry Rice 1994 NFL Properties Back to School #NNO San Francisco 49ers,2.55,2.95,2.55,2.55,10,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
3.36137E+11,Derek Jeter 2001 Ritz-Oreo Play Ball #NNO New York Yankees,1.99,4.99,2,2,21,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
2.36215E+11,Jerry Rice 1991 Stadium Club #71 NM-MT OR BETTER San Francisco 49ers,1.99,3.75,1.99,1.99,19,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
2.36159E+11,Seattle Mariners / Maury Wills 1981 Topps #672 Seattle Mariners,1.6,,1.6,1.6,10,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2",,
3.35924E+11,Kirby Puckett 1996 Topps #50 NM-MT OR BETTER Minnesota Twins,2.85,2.87,1.99,1.99,16,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
3.35971E+11,Bo Jackson 2011 Topps 60 Years of Topps #60YOT-38 Kansas City Royals,1.5,1.74,1.6,1.6,18,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
3.36079E+11,Jerry Rice 1994 Stadium Club #500 NM-MT OR BETTER San Francisco 49ers,1.99,1.98,1.98,1.99,12,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
3.3624E+11,Alex Rodriguez 1997 Sports Illustrated #158 Seattle Mariners,1.99,3.59,1.99,1.99,21,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
2.36341E+11,1996-97 Upper Deck Space Jam All-Star Cast Introducing Michael Jordan #23,15,,,,0,No solds | No actives | No data,,
3.36137E+11,Derek Jeter 2003 MLB Showdown #204 New York Yankees,2.9,2.95,2.65,2.65,7,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
2.36113E+11,Angel Zerpa 2022 Panini Mosaic Green Mosaic #256 Kansas City Royals,1.8,2.76,1.75,1.75,19,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
2.36215E+11,Jerry Rice 1991 Topps #81 San Francisco 49ers,2.35,3.08,1.75,1.75,16,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
3.35924E+11,Kirby Puckett 1988 Topps Bazooka #14 Minnesota Twins,2.45,2.99,2.24,2.25,13,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
3.36025E+11,Detroit Tigers / Sparky Anderson 1981 Topps #666 Detroit Tigers,1.75,,1.7,1.7,11,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Sold dropped (>> actives w/low N) | Active median A2",,
3.36079E+11,Jerry Rice 1994 Topps League Leader #116 San Francisco 49ers,2.4,2.4,1.63,1.65,23,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
2.36113E+11,Angel Zerpa 2022 Panini Mosaic Pink Camo Mosaic #256 Kansas City Royals,1.95,1.94,1.93,1.95,10,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
2.36159E+11,Oakland A's / Billy Martin 1981 Topps #671 Oakland Athletics,1.7,,1.61,1.6,14,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2",,
